Texto,Label,Tipo,Veredito original,Fonte,URL,Data,Arquivo bruto
Etchegoyen disse que o resultado das eleições de 2022 foi manipulado,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/falso-etchegoyen-resultado-manipulado-eleicoes-2022/,2023-07-05 07:00:00,data/raw\factcheck_eleicao_0.csv
Denúncia de irregularidades em cadastro de eleitores em Detroit aponta fraudes eleitorais na cidade,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/denuncia-de-irregularidades-em-cadastro-de-eleitores-em-detroit-e-de-2019-e-nao-cita-fraude/,2020-11-06 08:00:00,data/raw\factcheck_eleicao_0.csv
Luciano Huck compra votos de eleitores do Nordeste,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KA9Y4,2022-09-28 07:00:00,data/raw\factcheck_eleicao_0.csv
"""Francisco Rodrigues dos Santos é o líder menos legitimado destas eleições, com uma agravante: é que mandato de FRS termina antes do dia das eleições. (...) O mandato do FRS termina a 26 de janeiro, ou seja, no dia das eleições, o FRS já não é presidente do CDS, mas apresenta-se como tal""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-francisco-rodrigues-dos-santos-ja-nao-e-presidente-do-cds-no-dia-das-eleicoes-legislativas/,2022-01-13 08:00:00,data/raw\factcheck_eleicao_0.csv
Advogado defende a impressão de comprovantes de votação durante julgamento no STF e fala sobre falhas encontradas nas urnas eletrônicas que poderiam ameaçar o processo eleitoral.,Fake,claim,ENGANOSO: Vídeo que mostra fala de advogado no STF em 2018 sobre a impressão de comprovantes de votação voltou a circular sem contexto e sem informar que falhas já foram corrigidas.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-que-cita-falhas-ja-corrigidas-nas-urnas-volta-a-circular-fora-de-contexto/,2022-05-18 07:00:00,data/raw\factcheck_eleicao_0.csv
Vídeo que mostra fala de advogado no STF em 2018 sobre a impressão de comprovantes de votação voltou a circular sem contexto e sem informar que falhas já foram corrigidas.,True,verdict_correction,ENGANOSO: Vídeo que mostra fala de advogado no STF em 2018 sobre a impressão de comprovantes de votação voltou a circular sem contexto e sem informar que falhas já foram corrigidas.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-que-cita-falhas-ja-corrigidas-nas-urnas-volta-a-circular-fora-de-contexto/,2022-05-18 07:00:00,data/raw\factcheck_eleicao_0.csv
Foto mostra operação do FBI contra fraudes eleitorais em Wisconsin e Michigan,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/foto-em-que-agentes-do-fbi-carregam-caixas-com-documentos-e-de-2019-nao-atual/,2020-11-05 08:00:00,data/raw\factcheck_eleicao_0.csv
"""George Soros foi preso e está atualmente sob custódia federal na Filadélfia. (…) Soros cometeu uma série de crimes graves antes da eleição nos Estados Unidos.""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-george-soros-foi-detido-por-crimes-graves-cometidos-antes-das-eleicoes-presidencias/,2021-01-10 08:00:00,data/raw\factcheck_eleicao_0.csv
Ursal quer fraudar urnas na eleição brasileira,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/15/post-falso-diz-que-ursal-quer-fraudar-urnas-na-eleicao-brasileira.htm,2022-09-15 07:00:00,data/raw\factcheck_eleicao_0.csv
Erro de pesquisa mostrado em vídeo prova que pesquisas eleitorais são fraudadas,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/erro-mostrado-em-video-e-de-pesquisa-contratada-por-candidato-em-rondonia/,2022-09-23 07:00:00,data/raw\factcheck_eleicao_0.csv
"""Não, quem marcou as eleições foi o Conselho Nacional contra a minha proposta que era esperar""",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/rui-rio-nao-marcou-eleicoes-internas-no-psd-para-dia-4-de-dezembro/,,data/raw\factcheck_eleicao_0.csv
Em Michigan foram encontradas pelo FBI centenas de caixas com cédulas de eleição em um lixão.,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/foto-de-funcionarios-do-fbi-levando-caixas-e-de-2019-e-nao-tem-ver-com-eleicoes-dos-eua,2020-11-06 08:00:00,data/raw\factcheck_eleicao_0.csv
Dono da Seara ataca eleitores de Bolsonaro,Fake,claim,Falso: Publicação mostra uma pessoa chamada Paulo Seara e mente ao dizer que ele é dono da empresa. A Seara não possui nenhum sócio com esse nome.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-dono-da-seara-atacou-eleitores-de-bolsonaro-em-video/,2023-12-12 08:00:00,data/raw\factcheck_eleicao_100.csv
Publicação mostra uma pessoa chamada Paulo Seara e mente ao dizer que ele é dono da empresa. A Seara não possui nenhum sócio com esse nome.,True,verdict_correction,Falso: Publicação mostra uma pessoa chamada Paulo Seara e mente ao dizer que ele é dono da empresa. A Seara não possui nenhum sócio com esse nome.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-dono-da-seara-atacou-eleitores-de-bolsonaro-em-video/,2023-12-12 08:00:00,data/raw\factcheck_eleicao_100.csv
A verdade é que Joe Biden prometeu acabar com o cancro se fosse eleito em 11 de junho de 2019 e foi exactamente isso que fez.,Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-joe-biden-diz-que-cumpriu-promessa-eleitoral-e-conseguiu-curar-o-cancro/,2023-12-11 08:00:00,data/raw\factcheck_eleicao_100.csv
"GRAVE! De acordo com Ives Gandra, o Instituto V-DEM da Universidade de Gotemburgo, que avalia a qualidade das democracias no mundo, classificou o Brasil como uma democracia apenas eleitoral. Nestas democracias, após as eleições, o povo não apita mais nada. O Instituto levou também em consideração a censura no Brasil e a existência de presos políticos.",Fake,claim,Enganoso,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/09/13/brasil-cai-em-ranking-de-democracias-desde-2016-houve-leve-melhora-em-2023.htm,2023-09-13 07:00:00,data/raw\factcheck_eleicao_100.csv
"Trecho de vídeo, retirado de contexto, em que Ciro Gomes afirma que o “Brasil está na iminência de sofrer a maior fraude eleitoral”. A publicação voltou a circular nas redes sociais no dia 24 de julho, em postagens com a afirmação “Ciro avisou”, sugerindo desconfiança em relação aos resultados do processo eleitoral brasileiro.",Fake,claim,Enganoso,Folha - UOL,https://www1.folha.uol.com.br/poder/2023/07/fala-de-ciro-sobre-fraude-na-eleicao-era-critica-a-lula-e-bolsonaro-e-nao-denuncia-contra-sistema-eleitoral.shtml,2023-07-27 07:00:00,data/raw\factcheck_eleicao_100.csv
Ciro Gomes já sabia que haveria uma fraude eleitoral,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/ciro-gomes-maior-fraude-eleitoral-historia/,2023-07-26 07:00:00,data/raw\factcheck_eleicao_100.csv
Entrevista com cientista política norueguesa Frida Ruzzo sobre fraude eleitoral no Brasil,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.33PJ2CT,2023-07-21 07:00:00,data/raw\factcheck_eleicao_100.csv
"Em vídeo, Gilmar Mendes diz que sistema eleitoral é falho",Fake,claim,Sem contexto,AFP Checamos,https://checamos.afp.com/doc.afp.com.33P83BG,2023-07-18 07:00:00,data/raw\factcheck_eleicao_100.csv
Gilmar Mendes diz que o sistema eletrônico de votação tem falhas e que mesários podem votar pelos eleitores,Fake,claim,não_é_bem_assim,Aos Fatos,https://www.aosfatos.org/noticias/video-gilmar-mendes-mesario-pianista/,2023-07-14 07:00:00,data/raw\factcheck_eleicao_100.csv
Dois vídeos da contagem de votos nos EUA provam que a eleição foi fraudada,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/videos-da-contagem-de-votos-nao-provam-que-eleicao-nos-eua-foi-fraudada/,2020-11-06 08:00:00,data/raw\factcheck_eleicao_100.csv
Vídeo mostra fraude nas eleições na França em 2022,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/video-nao-prova-fraude-eleicoes-franca/,2022-05-18 07:00:00,data/raw\factcheck_eleicao_100.csv
Mesário pode anular votos de eleitores com camisetas amarelas,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/mesario-nao-pode-anular-voto-de-quem-usa-camiseta-amarela/,2022-08-05 07:00:00,data/raw\factcheck_eleicao_100.csv
Urgente! Ciro Gomes diz: ?País sofrerá a maior fraude eleitoral da História?,Fake,claim,Insustentável,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/03/fala-de-ciro-gomes-e-tirada-de-contexto-para-alegar-fraude-nas-urnas.htm,2022-10-03 07:00:00,data/raw\factcheck_eleicao_100.csv
"Em São Paulo, 61,09% dos eleitores aptos escolheram se abster ou votar em branco ou nulo no segundo turno das eleições municipais de 2020",Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/sao-paulo-nao-teve-6109-de-abstencoes-votos-brancos-e-nulos-no-segundo-turno-de-2020,2020-12-02 08:00:00,data/raw\factcheck_eleicao_100.csv
"Aqueles que tentam chegar ao poder de forma a saltar a eleição direta, eles oscilam entre invenções, falácias, porque não há como justificar o atentado que querem cometer contra a democracia. E é isso que nós chamamos de golpe. Alegam, em alguns momentos, que o motivo seria o que nós fizemos no Orçamento Federal. Ocultam que jamais houve nenhum desvio no que eles apontam como sendo o problema. Eles não sustentam, não sustentam qualquer argumento, porque não houve irregularidade.",Fake,claim,exagerado,Aos Fatos,https://www.aosfatos.org/noticias/alegacoes-de-dilma-sobre-o-golpe/,2015-12-17 08:00:00,data/raw\factcheck_eleicao_100.csv
Eleitores receberam comprovantes do segundo turno das eleições 2022 antes de sua realização,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KX4E6,2022-10-07 07:00:00,data/raw\factcheck_eleicao_100.csv
Estabilidade de percentuais de voto prova fraude na eleição para prefeito de São Paulo no Brasil,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/estabilidade-de-percentual-de-votos-em-sao-paulo-nao-prova-fraude-eleitoral,2020-11-17 08:00:00,data/raw\factcheck_eleicao_100.csv
"Se mais de 50% votarem nulo, a eleição é cancelada e suspende candidatos",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2017/11/06/se-mais-de-50-votarem-nulo-a-eleicao-e-cancelada-e-suspende-candidatos.htm,2017-11-06 08:00:00,data/raw\factcheck_eleicao_100.csv
"Se eleito, Lula vai liberar o pequeno furto",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-tuitou-liberar-pequenos-furtos-celular/,2022-10-25 07:00:00,data/raw\factcheck_eleicao_100.csv
"“O que está aqui em causa é estabelecermos um paralelo entre um candidato que está há quatro anos, que fez um trajeto coerente, que sabe o que quer, ou então alguém que aparece agora. Sempre que alguém se propôs a eleições a um, dois, três meses, perdeu”",True,claim,Certo,Observador,https://observador.pt/factchecks/quem-foi-a-eleicoes-legislativas-um-dois-tres-meses-depois-de-ir-a-internas-perdeu-sempre/,2021-11-11 08:00:00,data/raw\factcheck_eleicao_100.csv
"Do ponto de vista constitucional e político quem forma os governos são os partidos representados na AR e não as eventuais coligações pré-eleitorais, entretanto desaparecidas. Quando o PR tiver de decidir sobre a nomeação do PM, a sua única referência é a geografia parlamentar resultante das eleições",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-a-coligacao-nao-vale-para-formar-governo/,,data/raw\factcheck_eleicao_100.csv
Seção em Sete Lagoas (MG) registrou 40 votos a mais do que eleitores,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/e-mentira-que-secao-em-sete-lagoas-mg-registrou-mais-votos-do-que-eleitores/,2022-10-06 07:00:00,data/raw\factcheck_eleicao_100.csv
Nas eleições municipais em São Paulo todas as zonas eleitorais votam iguais,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/e-falso-que-zonas-eleitorais-de-sao-paulo-tenham-registrado-resultados-iguais,2020-11-25 08:00:00,data/raw\factcheck_eleicao_100.csv
​​PT usou ônibus escolares para levar partidários a um comício de Lula em Florianópolis,Fake,claim,É enganoso que militantes do PT não poderiam ter utilizado ônibus que fazem transporte escolar para se deslocar até um comício de Lula em Florianópolis,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/onibus-com-adesivo-escolar-em-evento-do-pt-pertence-a-empresa-privada-e-estava-autorizado-a-transportar-apoiadores-da-legenda/,2022-09-22 07:00:00,data/raw\factcheck_eleicao_100.csv
"Gustavo Petro, traficante e ex-terrorista, recém eleito Presidente da Colômbia, ao lado de Pablo Escoba",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/06/23/e-montagem-foto-de-gustavo-petro-ao-lado-de-pablo-escobar.htm,2022-06-23 07:00:00,data/raw\factcheck_eleicao_100.csv
Vídeo de cerca de nove minutos publicado no YouTube mostra uma sequência de imagens de manifestações e invasões para sugerir que eleitores de Luiz Inácio Lula da Silva (PT) estariam promovendo ilegalidades após o petista vencer as eleições. O conteúdo é acompanhado do título “Urgente! Eleitores do LULA já começaram a aterrorizar o Brasil. Cenas fortes”.,Fake,claim,Enganoso,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/11/video-reune-informacoes-incorretas-para-enganar-sobre-comemoracoes-da-vitoria-de-lula.shtml,2022-11-08 08:00:00,data/raw\factcheck_eleicao_100.csv
"""Acabaram as eleições, acabou o interesse pelo pobre"", diz Lula",Fake,claim,Enganoso,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/trecho-de-entrevista-de-lula-e-tirado-de-contexto-para-sugerir-desprezo-aos-mais-pobres/,2022-10-24 07:00:00,data/raw\factcheck_eleicao_100.csv
Maior número de votos para presidente em Macapá é indício de fraude eleitoral,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/voto-em-transito-explica-numero-maior-de-eleitores-em-macapa-e-uberaba-mg-nao-fraude/,2022-10-10 07:00:00,data/raw\factcheck_eleicao_100.csv
Estabilidade das porcentagens de votos durante apuração em São Paulo é indício de fraude eleitoral.,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/estabilidade-dos-resultados-parciais-em-sao-paulo-nao-indica-que-houve-fraude-eleitoral/,2020-11-17 08:00:00,data/raw\factcheck_eleicao_100.csv
Títulos eleitorais são encontrados no lixo e explicam vitória do PT,Fake,claim,Insustentável,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/22/titulos-descartados-no-ceara.htm,2022-11-22 08:00:00,data/raw\factcheck_eleicao_100.csv
"Enquanto o comício de Donald Trump está cheio, o de Joe Biden está vazio.",Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/apesar-da-foto-mostrar-trump-em-um-comicio-biden-estava-em-uma-reuniao-fechada,2020-10-28 07:00:00,data/raw\factcheck_eleicao_100.csv
"Atenção, não fotografem seu comprovante de voto. Isso é crime eleitoral!",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-crime-eleitoral-fotografar-comprovante-de-votacao/,2018-10-28 07:00:00,data/raw\factcheck_eleicao_100.csv
"Standup com Sérgio Mallandro no teatro na Gávea, com capacidade para 700 pessoas, ele faz um enquete sobre eleições presidenciais. Perguntou quem votaria no Bolsonaro e foi uma festa de 660 pessoas. Não tem pesquisa melhor que essa.",Fake,claim,"ENGANOSO: Enquetes só mostram a opinião de grupos específicos, e não podem ser usadas para tirar conclusões sobre a população em geral.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/pesquisas-eleitorais-seguem-metodos-cientificos-ao-contrario-de-enquetes-entenda/,2022-03-16 07:00:00,data/raw\factcheck_eleicao_100.csv
"Enquetes só mostram a opinião de grupos específicos, e não podem ser usadas para tirar conclusões sobre a população em geral.",True,verdict_correction,"ENGANOSO: Enquetes só mostram a opinião de grupos específicos, e não podem ser usadas para tirar conclusões sobre a população em geral.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/pesquisas-eleitorais-seguem-metodos-cientificos-ao-contrario-de-enquetes-entenda/,2022-03-16 07:00:00,data/raw\factcheck_eleicao_100.csv
Estátua de Che foi retirada de cidade do Rio após eleição de Bolsonaro,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/12/08/estatua-de-che-nao-foi-retirada-de-cidade-do-rio-apos-eleicao-de-bolsonaro.htm,2018-12-08 08:00:00,data/raw\factcheck_eleicao_100.csv
"Urna de uma seção eleitoral em Cordeiro, na Região Serrana do Rio já tinha 139 votos registrados para Lula",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/28/e-falso-que-urnas-em-cidade-do-rj-ja-tinham-votos-registrados-para-lula.htm,2022-09-28 07:00:00,data/raw\factcheck_eleicao_100.csv
Eleitores já votaram para segundo turno no Espírito Santo,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-eleitores-do-espirito-santo-ja-votaram-para-o-segundo-turno/,2022-10-04 07:00:00,data/raw\factcheck_eleicao_100.csv
a fraude eleitoral casada com a fraude jornalística. 562 mil votos magicamente desviados de Donald Trump para Joe Biden e a imprensa cala! E ainda se arvoram em donos da verdade!,Fake,claim,Fake,O GLOBO,https://oglobo.globo.com/fato-ou-fake/e-fake-que-mais-de-500-mil-votos-em-trump-tenham-sido-desviados-para-biden-na-eleicao-dos-eua-1-24745018,2020-11-13 08:00:00,data/raw\factcheck_eleicao_100.csv
